        14
	29	52	4                 	6
	29	57	3                 	9
	29	59	4                 	4
	29	61	3                 	1
	29	66	3                 	5
	29	74	3                 	3
	30	1	0                 	1
	30	4	1                 	4
	30	11	0                 	9
	30	21	0                 	8
	30	31	2                 	8
	30	63	1                 	1
	30	79	1                 	4
	30	89	4                 	2
	30	92	2                 	7
	30	93	1                 	7
	31	8	1                 	4
	31	15	4                 	6
	31	48	0                 	9
	31	49	4                 	2
	31	62	3                 	2
	31	82	2                 	2
	31	83	0                 	7
	31	90	4                 	2
	31	91	3                 	3
	31	98	1                 	10
	32	10	0                 	1
	32	11	4                 	4
	32	18	1                 	7
	32	21	1                 	4
	32	26	3                 	4
	32	29	1                 	7
	32	35	3                 	7
	32	48	1                 	5
	32	60	0                 	5
	32	62	2                 	6
	33	2	3                 	1
	33	17	0                 	6
	33	22	4                 	1
	33	46	0                 	5
	33	60	3                 	6
	33	74	3                 	8
	33	87	4                 	9
	33	89	1                 	9
	33	97	3                 	9
	33	98	2                 	5
	34	5	3                 	3
	34	12	2                 	4
	34	20	2                 	7
	34	23	3                 	2
	34	41	1                 	3
	34	47	1                 	10
	34	50	1                 	6
	34	63	4                 	10
	34	73	2                 	5
	34	94	3                 	1
	35	15	3                 	8
	35	21	4                 	9
	35	55	3                 	2
	35	62	2                 	7
	35	71	4                 	6
	35	89	0                 	3
	35	93	2                 	4
	35	96	4                 	4
	35	98	2                 	3
	35	100	1                 	8
	36	9	1                 	7
	36	28	3                 	3
	36	33	4                 	9
	36	36	2                 	10
	36	38	3                 	6
	36	41	0                 	4
	36	42	1                 	10
	36	44	2                 	9
	36	69	4                 	1
	36	70	4                 	2
	37	1	1                 	5
	37	11	3                 	1
	37	12	4                 	7
	37	17	3                 	7
	37	22	4                 	2
	37	26	1                 	7
	37	52	1                 	1
	37	62	3                 	3
	37	63	1                 	4
	37	64	1                 	2
	38	1	1                 	8
	38	9	1                 	2
	38	10	3                 	9
	38	12	2                 	5
	38	31	2                 	2
	38	33	3                 	10
	38	36	3                 	7
	38	44	3                 	6
	38	66	0                 	6
	38	93	1                 	5
	39	5	3                 	4
	39	10	0                 	2
	39	11	2                 	5
	39	20	2                 	8
	39	27	3                 	9
	39	28	1                 	4
	39	36	4                 	5
	39	39	3                 	5
	39	67	0                 	1
	39	82	2                 	6
	40	8	4                 	5
	40	12	3                 	3
	40	20	1                 	10
	40	21	4                 	2
	40	22	0                 	8
	40	23	4                 	6
	40	27	2                 	6
	40	28	4                 	10
	40	30	4                 	6
	40	55	1                 	3
	41	3	4                 	5
	41	10	0                 	3
	41	21	2                 	3
	41	56	3                 	8
	41	71	4                 	7
	41	73	2                 	6
	41	74	2                 	6
	41	78	3                 	9
	41	81	0                 	1
	41	96	4                 	5
	42	19	2                 	9
	42	26	3                 	8
	42	34	3                 	9
	42	40	0                 	8
	42	57	4                 	5
	42	68	1                 	2
	42	76	2                 	4
	42	80	2                 	6
	42	85	2                 	4
	42	91	3                 	4
	43	7	1                 	9
	43	14	1                 	8
	43	17	3                 	1
	43	37	4                 	10
	43	54	3                 	2
	43	57	3                 	6
	43	85	1                 	5
	43	87	1                 	2
	43	89	1                 	5
	43	97	0                 	1
	44	3	3                 	6
	44	9	2                 	6
	44	14	2                 	2
	44	18	0                 	6
	44	23	3                 	7
	44	34	3                 	3
	44	38	2                 	9
	44	44	2                 	7
	44	52	0                 	2
	44	61	0                 	2
	45	2	0                 	6
	45	12	1                 	8
	45	21	3                 	5
	45	32	4                 	2
	45	41	2                 	5
	45	54	4                 	3
	45	64	0                 	4
	45	68	4                 	8
	45	72	1                 	6
	45	75	2                 	2
	46	16	3                 	8
	46	33	0                 	2
	46	45	4                 	7
	46	51	4                 	4
	46	61	0                 	3
	46	67	2                 	5
	46	70	0                 	6
	46	76	3                 	8
	46	78	0                 	10
	46	85	3                 	6
	47	10	3                 	4
	47	12	4                 	9
	47	19	0                 	4
	47	24	3                 	9
	47	51	4                 	9
	47	54	4                 	5
	47	60	4                 	10
	47	70	0                 	3
	47	86	4                 	2
	47	90	3                 	9
	48	17	0                 	8
	48	18	1                 	3
	48	30	3                 	8
	48	55	2                 	7
	48	56	1                 	3
	48	65	0                 	9
	48	87	3                 	10
	48	94	1                 	10
	48	95	1                 	1
	48	97	3                 	5
	49	4	2                 	5
	49	6	4                 	10
	49	16	2                 	5
	49	19	2                 	5
	49	51	2                 	7
	49	65	2                 	6
	49	72	2                 	7
	49	75	4                 	9
	49	80	1                 	4
	49	92	3                 	8
	50	7	3                 	3
	50	8	3                 	1
	50	17	4                 	9
	50	23	2                 	3
	50	29	3                 	8
	50	46	0                 	6
	50	62	3                 	8
	50	75	4                 	5
	50	79	1                 	7
	50	91	3                 	1
	51	6	3                 	7
	51	7	3                 	10
	51	15	1                 	7
	51	18	1                 	4
	51	24	1                 	10
	51	32	0                 	8
	51	34	1                 	4
	51	46	3                 	7
	51	51	1                 	5
	51	56	1                 	4
	52	2	1                 	7
	52	6	0                 	1
	52	43	1                 	4
	52	53	4                 	4
	52	61	4                 	9
	52	77	3                 	9
	52	80	2                 	2
	52	82	3                 	3
	52	85	1                 	7
	52	88	2                 	1
	53	11	1                 	10
	53	14	1                 	3
	53	15	4                 	9
	53	25	1                 	4
	53	56	2                 	10
	53	57	0                 	7
	53	59	2                 	10
	53	89	1                 	6
	53	91	4                 	10
	53	95	1                 	3
	54	3	4                 	9
	54	11	0                 	7
	54	15	3                 	3
	54	17	4                 	10
	54	31	3                 	9
	54	32	3                 	6
	54	44	2                 	8
	54	48	4                 	1
	54	53	4                 	5
	54	94	2                 	2
	55	44	0                 	10
	55	54	3                 	8
	55	60	1                 	3
	55	69	0                 	9
	55	73	1                 	2
	55	76	3                 	9
	55	77	1                 	4
	55	80	4                 	10
	55	91	1                 	2
	55	92	3                 	9
	56	19	4                 	6
	56	24	1                 	1
	56	31	3                 	6
	56	37	1                 	3
	56	45	0                 	2
	56	69	1                 	7
	56	78	0                 	3
	56	83	3                 	3
	56	88	3                 	3
	56	90	4                 	5
	57	9	3                 	4
	57	22	1                 	3
	57	28	2                 	5
	57	30	2                 	1
	57	38	1                 	3
	57	42	3                 	7
	57	47	1                 	3
	57	52	1                 	3
	57	57	4                 	10
	57	85	3                 	8
	58	2	4                 	2
	58	7	4                 	6
	58	17	1                 	3
	58	42	1                 	8
	58	45	0                 	3
	58	83	3                 	8
	58	84	3                 	7
	58	85	3                 	9
	58	91	2                 	5
	58	95	0                 	2
	59	2	4                 	9
	59	8	3                 	6
	59	9	0                 	5
	59	16	2                 	10
	59	19	4                 	10
	59	29	1                 	3
	59	31	1                 	3
	59	38	1                 	4
	59	41	1                 	6
	59	47	2                 	8
	60	4	0                 	6
	60	10	0                 	8
	60	25	2                 	2
	60	39	0                 	9
	60	49	4                 	3
	60	57	1                 	3
	60	60	0                 	1
	60	67	3                 	10
	60	73	4                 	8
	60	81	3                 	4
	61	7	3                 	7
	61	35	3                 	2
	61	59	3                 	8
	61	75	1                 	3
	61	81	3                 	2
	61	83	1                 	9
	61	87	1                 	3
	61	90	4                 	10
	61	93	4                 	10
	61	95	2                 	9
	62	14	4                 	1
	62	17	3                 	2
	62	31	3                 	10
	62	36	1                 	8
	62	39	4                 	6
	62	40	2                 	9
	62	42	3                 	9
	62	43	4                 	5
	62	88	0                 	5
	62	92	1                 	10
	63	3	0                 	1
	63	13	0                 	7
	63	26	3                 	9
	63	68	2                 	3
	63	75	3                 	6
	63	76	1                 	10
	63	83	3                 	1
	63	94	1                 	9
	63	99	2                 	4
	63	100	0                 	9
	64	13	3                 	2
	64	14	3                 	4
	64	16	2                 	6
	64	23	4                 	9
	64	27	2                 	7
	64	35	1                 	8
	64	44	1                 	3
	64	63	0                 	5
	64	72	3                 	8
	64	79	4                 	10
	65	10	4                 	10
	65	34	1                 	5
	65	36	0                 	1
	65	41	3                 	9
	65	50	3                 	8
	65	56	1                 	5
	65	82	2                 	9
	65	83	1                 	4
	65	84	4                 	2
	65	94	1                 	3
	66	9	4                 	10
	66	12	4                 	10
	66	13	0                 	8
	66	22	4                 	9
	66	46	2                 	8
	66	67	1                 	8
	66	68	1                 	4
	66	72	4                 	9
	66	79	2                 	2
	66	84	1                 	3
	67	21	3                 	6
	67	44	1                 	4
	67	46	2                 	9
	67	58	2                 	10
	67	61	0                 	7
	67	67	2                 	6
	67	89	0                 	10
	67	91	2                 	7
	67	96	1                 	2
	67	97	4                 	10
	68	1	3                 	6
	68	5	3                 	5
	68	25	0                 	5
	68	48	0                 	10
	68	52	2                 	9
	68	61	0                 	4
	68	69	1                 	3
	68	71	4                 	8
	68	74	0                 	2
	68	75	3                 	7
	69	6	2                 	4
	69	55	1                 	5
	69	69	3                 	4
	69	71	4                 	9
	69	87	3                 	6
	69	88	4                 	6
	69	97	4                 	3
	69	98	4                 	4
	69	99	1                 	5
	69	100	1                 	2
	70	16	2                 	9
	70	23	3                 	10
	70	25	1                 	3
	70	33	0                 	3
	70	53	2                 	8
	70	84	0                 	10
	70	88	2                 	10
	70	93	1                 	8
	70	94	1                 	4
	70	98	2                 	6
	71	2	0                 	10
	71	15	0                 	1
	71	36	2                 	2
	71	37	2                 	7
	71	42	4                 	4
	71	49	3                 	7
	71	54	0                 	4
	71	63	2                 	6
	71	70	1                 	7
	71	72	3                 	3
	72	25	0                 	7
	72	49	1                 	5
	72	51	1                 	10
	72	71	3                 	10
	72	73	1                 	9
	72	76	2                 	7
	72	80	3                 	7
	72	83	3                 	2
	72	84	0                 	4
	72	99	1                 	7
	73	8	4                 	10
	73	18	2                 	1
	73	33	4                 	6
	73	42	0                 	1
	73	53	4                 	9
	73	69	3                 	8
	73	70	2                 	8
	73	88	1                 	4
	73	90	0                 	3
	73	96	4                 	9
	74	7	2                 	4
	74	9	3                 	8
	74	36	2                 	6
	74	42	0                 	2
	74	65	1                 	4
	74	66	2                 	7
	74	67	3                 	9
	74	84	3                 	9
	74	87	1                 	4
	74	88	0                 	2
	75	3	4                 	7
	75	14	2                 	5
	75	15	4                 	10
	75	43	4                 	6
	75	68	3                 	6
	75	81	3                 	9
	75	85	0                 	1
	75	88	1                 	8
	75	92	2                 	5
	75	94	4                 	5
	76	3	2                 	3
	76	13	4                 	10
	76	14	1                 	6
	76	23	4                 	4
	76	24	2                 	5
	76	32	0                 	3
	76	35	4                 	10
	76	43	2                 	7
	76	73	2                 	10
	76	78	1                 	7
	77	4	2                 	7
	77	22	2                 	5
	77	26	4                 	10
	77	63	0                 	2
	77	65	2                 	2
	77	73	4                 	3
	77	74	4                 	10
	77	93	4                 	6
	77	99	0                 	1
	77	100	4                 	10
	78	5	3                 	9
	78	9	0                 	3
	78	25	4                 	10
	78	30	1                 	9
	78	44	0                 	2
	78	56	2                 	1
	78	58	3                 	8
	78	80	1                 	5
	78	85	0                 	2
	78	96	3                 	7
	79	11	4                 	2
	79	28	2                 	1
	79	33	4                 	7
	79	47	1                 	4
	79	50	0                 	7
	79	55	0                 	6
	79	66	4                 	10
	79	83	2                 	5
	79	84	1                 	5
	79	86	3                 	5
	80	13	3                 	3
	80	26	0                 	2
	80	32	2                 	9
	80	39	4                 	10
	80	59	0                 	1
	80	65	3                 	7
	80	72	3                 	2
	80	82	0                 	1
	80	84	1                 	6
	80	91	2                 	8
	81	27	1                 	2
	81	32	4                 	10
	81	35	2                 	4
	81	37	3                 	9
	81	43	1                 	2
	81	59	2                 	5
	81	60	3                 	9
	81	66	1                 	3
	81	89	4                 	7
	81	90	3                 	6
	82	12	3                 	6
	82	42	3                 	5
	82	49	4                 	10
	82	58	2                 	5
	82	59	1                 	6
	82	64	0                 	6
	82	96	2                 	10
	82	98	1                 	7
	82	99	4                 	10
	82	100	4                 	3
	83	13	3                 	9
	83	19	1                 	2
	83	22	4                 	10
	83	23	1                 	1
	83	32	0                 	4
	83	47	2                 	5
	83	48	4                 	2
	83	52	2                 	7
	83	76	1                 	1
	83	79	1                 	5
	84	4	1                 	3
	84	6	3                 	5
	84	8	3                 	7
	84	18	4                 	5
	84	27	1                 	10
	84	35	3                 	9
	84	58	3                 	9
	84	79	3                 	8
	84	82	4                 	10
	84	89	0                 	4
	85	14	2                 	7
	85	41	1                 	7
	85	63	2                 	8
	85	72	4                 	10
	85	77	0                 	1
	85	88	2                 	7
	85	97	2                 	4
	85	98	0                 	2
	85	99	1                 	8
	85	100	2                 	6
	86	24	1                 	4
	86	31	1                 	7
	86	38	2                 	7
	86	43	3                 	8
	86	55	0                 	4
	86	69	1                 	5
	86	86	4                 	9
	86	90	3                 	7
	86	91	3                 	9
	86	99	3                 	9
	87	2	2                 	5
	87	25	3                 	8
	87	29	1                 	4
	87	53	2                 	10
	87	60	3                 	4
	87	62	2                 	4
	87	64	2                 	7
	87	67	2                 	3
	87	83	3                 	10
	87	85	2                 	10
	88	4	4                 	8
	88	8	2                 	2
	88	10	3                 	5
	88	17	3                 	4
	88	19	2                 	1
	88	21	0                 	7
	88	26	0                 	5
	88	45	0                 	6
	88	59	3                 	9
	88	64	2                 	3
	89	2	0                 	3
	89	19	1                 	3
	89	24	3                 	6
	89	29	2                 	5
	89	33	1                 	4
	89	38	2                 	8
	89	48	0                 	3
	89	65	4                 	10
	89	66	1                 	4
	89	88	3                 	9
	90	14	4                 	10
	90	24	4                 	7
	90	28	1                 	2
	90	40	0                 	5
	90	43	4                 	9
	90	53	1                 	1
	90	54	2                 	6
	90	55	4                 	10
	90	58	4                 	6
	90	64	2                 	8
	91	28	4                 	6
	91	60	2                 	2
	91	66	3                 	8
	91	68	0                 	1
	91	74	0                 	4
	91	75	0                 	1
	91	81	2                 	5
	91	86	4                 	6
	91	92	3                 	3
	91	95	0                 	4
	92	5	0                 	1
	92	7	0                 	1
	92	18	4                 	8
	92	31	1                 	4
	92	46	0                 	3
	92	48	3                 	6
	92	52	4                 	10
	92	54	0                 	10
	92	55	0                 	9
	92	57	3                 	1
	93	1	3                 	7
	93	2	3                 	8
	93	36	3                 	9
	93	43	4                 	10
	93	49	0                 	4
	93	61	2                 	10
	93	62	4                 	10
	93	64	2                 	9
	93	68	4                 	10
	93	78	3                 	4
	94	4	3                 	9
	94	16	1                 	1
	94	27	0                 	3
	94	34	3                 	6
	94	48	3                 	7
	94	50	3                 	2
	94	62	2                 	5
	94	70	3                 	4
	94	87	0                 	5
	94	94	2                 	8
	95	9	0                 	9
	95	30	0                 	2
	95	39	0                 	3
	95	65	3                 	5
	95	71	1                 	4
	95	72	2                 	4
	95	81	1                 	3
	95	86	4                 	10
	95	95	2                 	7
	95	97	4                 	6
	96	7	2                 	5
	96	11	0                 	3
	96	18	4                 	9
	96	37	0                 	4
	96	46	1                 	10
	96	48	3                 	8
	96	50	2                 	3
	96	53	3                 	6
	96	58	0                 	3
	96	66	0                 	9
	97	3	3                 	10
	97	7	1                 	8
	97	11	2                 	6
	97	28	3                 	8
	97	41	2                 	8
	97	46	0                 	4
	97	50	4                 	9
	97	75	3                 	10
	97	82	3                 	8
	97	86	1                 	3
	98	29	3                 	9
	98	33	1                 	5
	98	43	1                 	3
	98	64	4                 	10
	98	65	1                 	3
	98	70	0                 	5
	98	76	1                 	5
	98	80	3                 	8
	98	94	1                 	6
	98	96	0                 	6
	99	11	3                 	8
	99	12	4                 	1
	99	13	2                 	4
	99	18	1                 	10
	99	25	3                 	9
	99	34	4                 	10
	99	47	3                 	9
	99	50	4                 	10
	99	52	0                 	4
	99	57	3                 	8
	100	5	3                 	10
	100	21	4                 	10
	100	65	3                 	8
	100	69	4                 	10
	100	78	0                 	5
	100	80	3                 	9
	100	92	0                 	1
	100	95	3                 	10
	100	98	2                 	8
	100	100	1                 	4
